"country_topic","party","election","num_speeches","doc_id","country","topic","wf_score","wf_se"
"Italy_Environment - Growth",32629,2001,33,18,"Italy","Environment - Growth",-1.18057247429954,0.0926247962473843
"Italy_Environment - Growth",32630,2013,41,19,"Italy","Environment - Growth",0.174617969164601,0.0791757138929768
"Italy_Environment - Growth",32630,2018,13,20,"Italy","Environment - Growth",-0.170185415596026,0.16925927767457
"Italy_Environment - Growth",32640,2013,7,21,"Italy","Environment - Growth",1.18294162959049,0.227170391230104
"Italy_Environment - Growth",32720,2008,1,22,"Italy","Environment - Growth",0.617519593872119,0.590449182982408
"Italy_Environment - Growth",32720,2013,15,23,"Italy","Environment - Growth",-1.35746864057071,0.136618008263984
"Italy_Environment - Growth",32720,2018,149,24,"Italy","Environment - Growth",1.11414973455356,0.0346911774405252
"Italy_Environment - Growth",32901,2001,6,25,"Italy","Environment - Growth",-0.704033069342691,0.196576219179904
"Italy_Environment - Growth",32902,2001,136,26,"Italy","Environment - Growth",0.665806232950293,0.0402924144322107
"Italy_Environment - Growth",32902,2008,5,27,"Italy","Environment - Growth",0.903386797614815,0.279591060867935
"Italy_Environment - Growth",32904,2013,72,28,"Italy","Environment - Growth",-1.96808080825845,0.0484666136952282
"Italy_Environment - Growth",32906,2013,1,29,"Italy","Environment - Growth",-0.298651058962187,0.663088867287882
"Italy_Environment - Growth",32956,2013,43,30,"Italy","Environment - Growth",1.89655309639373,0.061732011443549
"Italy_Environment - Growth",32956,2018,2229,31,"Italy","Environment - Growth",2.98904138146922,0.003713274612806
"Italy_Labour and Social Welfare",32021,2013,106,1,"Italy","Labour and Social Welfare",-0.899611212027369,0.0821257334257263
"Italy_Labour and Social Welfare",32022,2018,87,2,"Italy","Labour and Social Welfare",-0.0859736894942895,0.0957290964929882
"Italy_Labour and Social Welfare",32031,2018,77,3,"Italy","Labour and Social Welfare",-0.378982457619983,0.0914786507291748
"Italy_Labour and Social Welfare",32051,2018,63,4,"Italy","Labour and Social Welfare",-0.303880701223735,0.116350258079503
"Italy_Labour and Social Welfare",32055,2018,17,5,"Italy","Labour and Social Welfare",0.817979295447486,0.211167097908197
"Italy_Labour and Social Welfare",32061,2008,41,6,"Italy","Labour and Social Welfare",1.26449563463434,0.136629901536426
"Italy_Labour and Social Welfare",32061,2013,28,7,"Italy","Labour and Social Welfare",2.07988642206375,0.179159560119341
"Italy_Labour and Social Welfare",32212,2001,493,8,"Italy","Labour and Social Welfare",-0.0779804940278536,0.0321697776064054
"Italy_Labour and Social Welfare",32230,2013,110,9,"Italy","Labour and Social Welfare",-0.585308040918324,0.0700308331883582
"Italy_Labour and Social Welfare",32440,2008,31,10,"Italy","Labour and Social Welfare",0.104553929440689,0.204014375592167
"Italy_Labour and Social Welfare",32440,2013,58,11,"Italy","Labour and Social Welfare",-1.49787554279893,0.090745295980453
"Italy_Labour and Social Welfare",32440,2018,310,12,"Italy","Labour and Social Welfare",-0.253491682826256,0.0472815517494583
"Italy_Labour and Social Welfare",32450,2013,62,13,"Italy","Labour and Social Welfare",-0.685989658626335,0.0660155752306082
"Italy_Labour and Social Welfare",32451,2018,65,14,"Italy","Labour and Social Welfare",-0.803632132066741,0.091262128924014
"Italy_Labour and Social Welfare",32460,2013,82,15,"Italy","Labour and Social Welfare",-0.950036222328905,0.0761663356341352
"Italy_Labour and Social Welfare",32530,2013,45,16,"Italy","Labour and Social Welfare",-1.00032521452773,0.110821850886018
"Italy_Labour and Social Welfare",32610,2018,15,17,"Italy","Labour and Social Welfare",0.413466170457259,0.263675791161781
"Italy_Labour and Social Welfare",32629,2001,32,18,"Italy","Labour and Social Welfare",0.807853805991911,0.129271325739625
"Italy_Labour and Social Welfare",32630,2013,59,19,"Italy","Labour and Social Welfare",0.0185342751175178,0.107528839847089
"Italy_Labour and Social Welfare",32630,2018,26,20,"Italy","Labour and Social Welfare",0.0660100051895712,0.205375535891074
"Italy_Labour and Social Welfare",32640,2013,15,21,"Italy","Labour and Social Welfare",0.0678377997383218,0.20120112000491
"Italy_Labour and Social Welfare",32720,2008,19,22,"Italy","Labour and Social Welfare",-0.290600506903445,0.190848452157585
"Italy_Labour and Social Welfare",32720,2013,28,23,"Italy","Labour and Social Welfare",2.10881071760796,0.179958242452169
"Italy_Labour and Social Welfare",32720,2018,123,24,"Italy","Labour and Social Welfare",-0.0430136336715429,0.0709488695519552
"Italy_Labour and Social Welfare",32901,2001,20,25,"Italy","Labour and Social Welfare",-1.10840840643461,0.143970695290571
"Italy_Labour and Social Welfare",32902,2001,109,26,"Italy","Labour and Social Welfare",0.568384765092425,0.0854247906674527
"Italy_Labour and Social Welfare",32902,2008,7,27,"Italy","Labour and Social Welfare",0.00910830236321038,0.389402096072415
"Italy_Labour and Social Welfare",32904,2013,101,28,"Italy","Labour and Social Welfare",-1.73991227947561,0.0598593846521337
"Italy_Labour and Social Welfare",32906,2013,2,29,"Italy","Labour and Social Welfare",-0.959078179725063,0.617246024895143
"Italy_Labour and Social Welfare",32956,2013,24,30,"Italy","Labour and Social Welfare",2.0097420574793,0.168060075180599
"Italy_Labour and Social Welfare",32956,2018,439,31,"Italy","Labour and Social Welfare",1.32743687407297,0.0391504063808491
"Italy_European Integration",32021,2013,21,1,"Italy","European Integration",-0.873470518577225,0.214290248369571
"Italy_European Integration",32022,2018,42,2,"Italy","European Integration",0.673699331391866,0.151445061483921
"Italy_European Integration",32031,2018,12,3,"Italy","European Integration",-0.350381599866607,0.318506626831054
"Italy_European Integration",32051,2018,9,4,"Italy","European Integration",1.55550624736487,0.355797513526757
"Italy_European Integration",32055,2018,10,5,"Italy","European Integration",0.497736630529789,0.353432178232119
"Italy_European Integration",32061,2013,6,6,"Italy","European Integration",0.750536262109696,0.513077746425952
"Italy_European Integration",32212,2001,51,7,"Italy","European Integration",0.519880891473074,0.121155865979728
"Italy_European Integration",32230,2013,20,8,"Italy","European Integration",0.611497438443401,0.170807380691727
"Italy_European Integration",32440,2008,2,9,"Italy","European Integration",-0.511687161145145,0.735088144618844
"Italy_European Integration",32440,2013,24,10,"Italy","European Integration",0.878042409246062,0.195792711215812
"Italy_European Integration",32440,2018,104,11,"Italy","European Integration",1.22015344515,0.0906708478433647
"Italy_European Integration",32450,2013,20,12,"Italy","European Integration",0.0433536560427414,0.139112044546328
"Italy_European Integration",32451,2018,64,13,"Italy","European Integration",-0.602790459460769,0.115693425896431
"Italy_European Integration",32460,2013,24,14,"Italy","European Integration",0.509407404713884,0.14850474215512
"Italy_European Integration",32530,2013,6,15,"Italy","European Integration",0.871813488198388,0.388094005168349
"Italy_European Integration",32610,2018,5,16,"Italy","European Integration",-0.718871909440719,0.565647201481994
"Italy_European Integration",32629,2001,3,17,"Italy","European Integration",0.0975931881641455,0.50282777365974
"Italy_European Integration",32630,2013,9,18,"Italy","European Integration",0.198745694735381,0.29105314569531
"Italy_European Integration",32630,2018,4,19,"Italy","European Integration",-1.49067676365751,0.484221982046943
"Italy_European Integration",32640,2013,26,20,"Italy","European Integration",-1.37471120592595,0.185985677765771
"Italy_European Integration",32720,2013,6,21,"Italy","European Integration",0.750536262129782,0.513077789093972
"Italy_European Integration",32720,2018,81,22,"Italy","European Integration",-1.54973011349921,0.108691028373076
"Italy_European Integration",32902,2001,24,23,"Italy","European Integration",1.42191481558972,0.167607612944362
"Italy_European Integration",32904,2013,18,24,"Italy","European Integration",-1.16270299008912,0.266280144253717
"Italy_European Integration",32956,2018,216,25,"Italy","European Integration",-1.96539444362055,0.0516362046119254
"Italy_Economics",32021,2013,30,1,"Italy","Economics",-1.16153072327869,0.139667270711336
"Italy_Economics",32022,2018,32,2,"Italy","Economics",0.561923695062258,0.147712770958303
"Italy_Economics",32031,2018,25,3,"Italy","Economics",0.542586081973978,0.142243609151733
"Italy_Economics",32051,2018,49,4,"Italy","Economics",-0.893453573914983,0.122304586841345
"Italy_Economics",32055,2018,60,5,"Italy","Economics",-0.838197338794079,0.124175464117307
"Italy_Economics",32061,2008,75,6,"Italy","Economics",-2.01932984803557,0.116788525578572
"Italy_Economics",32061,2013,79,7,"Italy","Economics",-1.69577790949608,0.0959375294527747
"Italy_Economics",32090,2018,1,8,"Italy","Economics",0.969425202302222,0.529111562262359
"Italy_Economics",32212,2001,293,9,"Italy","Economics",1.21034182202119,0.0354958565763019
"Italy_Economics",32230,2013,50,10,"Italy","Economics",1.52187142106506,0.0796954364799887
"Italy_Economics",32440,2008,47,11,"Italy","Economics",-0.650256206962737,0.145491541996683
"Italy_Economics",32440,2013,8,12,"Italy","Economics",1.31418053363333,0.267664459813347
"Italy_Economics",32440,2018,253,13,"Italy","Economics",0.138363556288274,0.048915319023543
"Italy_Economics",32450,2013,98,14,"Italy","Economics",-0.603556622315681,0.054855995506012
"Italy_Economics",32451,2018,82,15,"Italy","Economics",0.137559719810544,0.0796052716727767
"Italy_Economics",32460,2013,52,16,"Italy","Economics",-0.491361101135279,0.0931128675544366
"Italy_Economics",32530,2013,30,17,"Italy","Economics",0.370756972218777,0.123505025960185
"Italy_Economics",32610,2018,24,18,"Italy","Economics",-0.884696910342035,0.18977585144605
"Italy_Economics",32629,2001,209,19,"Italy","Economics",0.0892079093594675,0.0622221755285062
"Italy_Economics",32630,2013,100,20,"Italy","Economics",-0.403195278046282,0.0739061860719536
"Italy_Economics",32630,2018,25,21,"Italy","Economics",-1.00632886004262,0.200183036738543
"Italy_Economics",32640,2013,111,22,"Italy","Economics",-0.430197824963494,0.072882279575885
"Italy_Economics",32720,2008,44,23,"Italy","Economics",0.719101729040562,0.137621821837862
"Italy_Economics",32720,2013,79,24,"Italy","Economics",-1.67554058223262,0.097045949430901
"Italy_Economics",32720,2018,208,25,"Italy","Economics",-0.1580309363359,0.0497616234654871
"Italy_Economics",32901,2001,36,26,"Italy","Economics",0.180229163646087,0.0942489136802169
"Italy_Economics",32902,2001,339,27,"Italy","Economics",1.58490415407163,0.0343989533037721
"Italy_Economics",32902,2008,9,28,"Italy","Economics",-0.231707438784502,0.398070728633933
"Italy_Economics",32904,2013,80,29,"Italy","Economics",0.799856999728198,0.0819052892796856
"Italy_Economics",32906,2013,2,30,"Italy","Economics",0.173923293325679,0.708628547135917
"Italy_Economics",32956,2013,47,31,"Italy","Economics",1.12765846834758,0.135433753278827
"Italy_Economics",32956,2018,1137,32,"Italy","Economics",1.70127043278571,0.0179459320019868
"Italy_Immigration",32022,2018,11,1,"Italy","Immigration",-0.493496444306696,0.611431053856007
"Italy_Immigration",32031,2018,11,2,"Italy","Immigration",0.655378354050355,0.176306111956892
"Italy_Immigration",32051,2018,10,3,"Italy","Immigration",-1.82918289657372,0.543795946588909
"Italy_Immigration",32055,2018,9,4,"Italy","Immigration",0.817081901159721,0.286383218845822
"Italy_Immigration",32440,2018,26,5,"Italy","Immigration",0.777346569928518,0.159897300554736
"Italy_Immigration",32451,2018,9,6,"Italy","Immigration",0.293018804110296,0.302563270740636
"Italy_Immigration",32530,2013,12,7,"Italy","Immigration",0.157957044347378,0.316347062426262
"Italy_Immigration",32610,2018,2,8,"Italy","Immigration",0.347378425064563,0.589082521295809
"Italy_Immigration",32630,2013,7,9,"Italy","Immigration",0.385761712668622,0.223019879419078
"Italy_Immigration",32630,2018,16,10,"Italy","Immigration",0.124553748344556,0.348181801579858
"Italy_Immigration",32720,2008,9,11,"Italy","Immigration",0.929959502859274,0.262633992004998
"Italy_Immigration",32720,2018,89,12,"Italy","Immigration",0.332468089526972,0.106858093439001
"Italy_Immigration",32902,2001,1,13,"Italy","Immigration",-0.213991094170608,0.776681933757759
"Italy_Immigration",32904,2013,74,14,"Italy","Immigration",-2.67236490943169,0.145998891383459
"Italy_Immigration",32956,2018,17,15,"Italy","Immigration",0.388131192422457,0.190107933869928
"Greece_Labour and Social Welfare",34020,2004,30,1,"Greece","Labour and Social Welfare",-0.964767194198154,0.191413785575602
"Greece_Labour and Social Welfare",34020,2007,16,2,"Greece","Labour and Social Welfare",-0.94020007143497,0.241558309270256
"Greece_Labour and Social Welfare",34020,2009,14,3,"Greece","Labour and Social Welfare",-0.813313441045279,0.270357352742605
"Greece_Labour and Social Welfare",34020,2012,118,4,"Greece","Labour and Social Welfare",-0.0408584837017826,0.0756568389528397
"Greece_Labour and Social Welfare",34210,2004,18,5,"Greece","Labour and Social Welfare",-2.10923573665424,0.192236673892431
"Greece_Labour and Social Welfare",34210,2007,70,6,"Greece","Labour and Social Welfare",0.408290415614918,0.0919540064660115
"Greece_Labour and Social Welfare",34210,2012,95,7,"Greece","Labour and Social Welfare",-1.86153971195328,0.0775384550702858
"Greece_Labour and Social Welfare",34210,2015,41,8,"Greece","Labour and Social Welfare",-1.31365401731207,0.120292928953235
"Greece_Labour and Social Welfare",34210,2019,33,9,"Greece","Labour and Social Welfare",-1.27435712727998,0.144951444842318
"Greece_Labour and Social Welfare",34211,1996,20,10,"Greece","Labour and Social Welfare",-0.345614908412385,0.20941933805883
"Greece_Labour and Social Welfare",34212,2012,212,11,"Greece","Labour and Social Welfare",-0.24887797089765,0.0508059739066916
"Greece_Labour and Social Welfare",34212,2015,547,12,"Greece","Labour and Social Welfare",0.0596894052497988,0.0388113825704026
"Greece_Labour and Social Welfare",34212,2019,102,13,"Greece","Labour and Social Welfare",-0.47174674483773,0.106269200956031
"Greece_Labour and Social Welfare",34213,2012,306,14,"Greece","Labour and Social Welfare",0.0458930031673389,0.0467627181731668
"Greece_Labour and Social Welfare",34214,2015,43,15,"Greece","Labour and Social Welfare",-0.992252769505042,0.168130895889265
"Greece_Labour and Social Welfare",34215,2019,79,16,"Greece","Labour and Social Welfare",0.884161967301044,0.0932800284388537
"Greece_Labour and Social Welfare",34313,2004,486,17,"Greece","Labour and Social Welfare",1.09893636475951,0.0360526907012379
"Greece_Labour and Social Welfare",34313,2007,410,18,"Greece","Labour and Social Welfare",0.760749289742178,0.0383234389870165
"Greece_Labour and Social Welfare",34313,2009,203,19,"Greece","Labour and Social Welfare",0.727442358853051,0.0563131234370335
"Greece_Labour and Social Welfare",34313,2012,71,20,"Greece","Labour and Social Welfare",-0.123417635530146,0.0858825491824937
"Greece_Labour and Social Welfare",34313,2015,224,21,"Greece","Labour and Social Welfare",0.288472068364115,0.0576877994425257
"Greece_Labour and Social Welfare",34315,2019,63,22,"Greece","Labour and Social Welfare",0.734567018500549,0.106721783940779
"Greece_Labour and Social Welfare",34340,2015,111,23,"Greece","Labour and Social Welfare",0.258262608902142,0.0767889465530667
"Greece_Labour and Social Welfare",34410,2015,165,24,"Greece","Labour and Social Welfare",0.462939899215744,0.0717746148658795
"Greece_Labour and Social Welfare",34511,2004,550,25,"Greece","Labour and Social Welfare",2.43655184504364,0.0291489588683825
"Greece_Labour and Social Welfare",34511,2007,144,26,"Greece","Labour and Social Welfare",0.58671936169346,0.0667986559952708
"Greece_Labour and Social Welfare",34511,2009,156,27,"Greece","Labour and Social Welfare",-0.406924666758857,0.0638273714970646
"Greece_Labour and Social Welfare",34511,2012,36,28,"Greece","Labour and Social Welfare",-1.08146848251886,0.145703900975656
"Greece_Labour and Social Welfare",34511,2015,116,29,"Greece","Labour and Social Welfare",-0.368973944339179,0.0967667652369196
"Greece_Labour and Social Welfare",34511,2019,42,30,"Greece","Labour and Social Welfare",0.353120320439528,0.113869149133983
"Greece_Labour and Social Welfare",34710,2007,271,31,"Greece","Labour and Social Welfare",1.1756189007394,0.0401412904492063
"Greece_Labour and Social Welfare",34710,2012,96,32,"Greece","Labour and Social Welfare",0.817596334259677,0.0975084058431668
"Greece_Labour and Social Welfare",34711,2019,251,33,"Greece","Labour and Social Welfare",1.32045303758666,0.0472391445415771
"Greece_Labour and Social Welfare",34720,2012,24,34,"Greece","Labour and Social Welfare",-0.382702569985172,0.196316091595938
"Greece_Labour and Social Welfare",34720,2015,10,35,"Greece","Labour and Social Welfare",-0.279689831618608,0.265272857390915
"Greece_Labour and Social Welfare",34720,2019,62,36,"Greece","Labour and Social Welfare",2.23678304047778,0.0888602537715267
"Greece_Labour and Social Welfare",34730,2012,40,37,"Greece","Labour and Social Welfare",-0.856505872548142,0.167309289116525
"Greece_Labour and Social Welfare",34730,2015,3,38,"Greece","Labour and Social Welfare",0.219853940620997,0.435591898419559
"Greece_European Integration",34020,2007,1,1,"Greece","European Integration",-1.20721627194637,0.524653741074077
"Greece_European Integration",34020,2009,1,2,"Greece","European Integration",-0.271608957330376,0.631687100377417
"Greece_European Integration",34020,2012,22,3,"Greece","European Integration",-0.584709216586098,0.150348595334653
"Greece_European Integration",34210,2004,7,4,"Greece","European Integration",0.689150667424767,0.348646308604026
"Greece_European Integration",34210,2007,1,5,"Greece","European Integration",0.0692286163356402,0.757427474488802
"Greece_European Integration",34210,2009,3,6,"Greece","European Integration",0.936528990267388,0.624620641317286
"Greece_European Integration",34210,2012,89,7,"Greece","European Integration",0.773885886528678,0.0957625462383884
"Greece_European Integration",34210,2015,20,8,"Greece","European Integration",0.573439695053081,0.302618283607893
"Greece_European Integration",34210,2019,4,9,"Greece","European Integration",0.723641506417242,0.430004748469163
"Greece_European Integration",34211,1996,4,10,"Greece","European Integration",-1.64857210520502,0.25793266697265
"Greece_European Integration",34212,2012,19,11,"Greece","European Integration",0.175670059234538,0.164108281732532
"Greece_European Integration",34212,2015,80,12,"Greece","European Integration",-1.21562231477911,0.0930990144496523
"Greece_European Integration",34213,2012,76,13,"Greece","European Integration",-1.18792634511162,0.0648435558082213
"Greece_European Integration",34214,2015,30,14,"Greece","European Integration",0.645479832493555,0.177639056315854
"Greece_European Integration",34215,2019,53,15,"Greece","European Integration",-0.716737738964362,0.13090081139943
"Greece_European Integration",34313,2004,65,16,"Greece","European Integration",-0.506978194318409,0.0909477423734757
"Greece_European Integration",34313,2007,30,17,"Greece","European Integration",-1.20484221558867,0.136577856510058
"Greece_European Integration",34313,2009,9,18,"Greece","European Integration",-1.32192509280167,0.193587717632167
"Greece_European Integration",34313,2012,5,19,"Greece","European Integration",0.984948667843121,0.421210378934487
"Greece_European Integration",34313,2015,62,20,"Greece","European Integration",-0.344864620986964,0.094420536369808
"Greece_European Integration",34340,2015,29,21,"Greece","European Integration",-0.197896263155858,0.157975708797396
"Greece_European Integration",34410,2015,74,22,"Greece","European Integration",1.2480259445417,0.0945385601527445
"Greece_European Integration",34511,2004,23,23,"Greece","European Integration",-0.359389535239522,0.166871286372639
"Greece_European Integration",34511,2015,8,24,"Greece","European Integration",0.771814466681175,0.381262710655393
"Greece_European Integration",34710,2007,23,25,"Greece","European Integration",1.63190869822895,0.108541509806267
"Greece_European Integration",34710,2012,6,26,"Greece","European Integration",0.588152367039014,0.350406602154367
"Greece_European Integration",34711,2019,28,27,"Greece","European Integration",1.44129024214045,0.130329696907619
"Greece_European Integration",34720,2012,2,28,"Greece","European Integration",-1.20937561402369,0.472262213535443
"Greece_European Integration",34720,2019,5,29,"Greece","European Integration",-1.06474968633631,0.361118702028573
"Greece_European Integration",34730,2012,12,30,"Greece","European Integration",1.78924853214473,0.143045930359521
"Greece_Economics",34020,2004,12,1,"Greece","Economics",-0.198258480279562,0.191677586011999
"Greece_Economics",34020,2007,3,2,"Greece","Economics",0.620389797886574,0.242092445586055
"Greece_Economics",34020,2009,2,3,"Greece","Economics",0.0270024054344204,0.417107781302003
"Greece_Economics",34020,2012,38,4,"Greece","Economics",-0.60866945715304,0.079284526531079
"Greece_Economics",34210,2004,1,5,"Greece","Economics",-0.432916543209854,0.644133831917514
"Greece_Economics",34210,2007,14,6,"Greece","Economics",-0.583420781150808,0.158389214367894
"Greece_Economics",34210,2012,27,7,"Greece","Economics",0.205655021549616,0.0993450054497011
"Greece_Economics",34210,2015,10,8,"Greece","Economics",-0.57869939411158,0.162395547885341
"Greece_Economics",34210,2019,13,9,"Greece","Economics",-1.14867567137987,0.172680973027464
"Greece_Economics",34211,1996,9,10,"Greece","Economics",0.415638180135813,0.169068625507792
"Greece_Economics",34212,2012,122,11,"Greece","Economics",-0.0245648912303392,0.039691564828485
"Greece_Economics",34212,2015,949,12,"Greece","Economics",0.480820776454869,0.0176857365183405
"Greece_Economics",34212,2019,51,13,"Greece","Economics",-0.597738284116196,0.0842699152294662
"Greece_Economics",34213,2012,738,14,"Greece","Economics",0.0958656212239718,0.0167062445832301
"Greece_Economics",34214,2015,32,15,"Greece","Economics",-0.525379499069079,0.101848820099863
"Greece_Economics",34215,2019,61,16,"Greece","Economics",-1.6870594175176,0.066914955476577
"Greece_Economics",34313,2004,840,17,"Greece","Economics",1.75876730711249,0.014208850741647
"Greece_Economics",34313,2007,407,18,"Greece","Economics",1.41301233551647,0.0213708106020141
"Greece_Economics",34313,2009,228,19,"Greece","Economics",1.36520860827212,0.0307361976527677
"Greece_Economics",34313,2012,115,20,"Greece","Economics",-0.482203914547951,0.0373938093011126
"Greece_Economics",34313,2015,240,21,"Greece","Economics",0.906809705740942,0.034366379692814
"Greece_Economics",34315,2019,31,22,"Greece","Economics",-0.275157172539259,0.108916738960127
"Greece_Economics",34340,2015,115,23,"Greece","Economics",0.24858783712426,0.0442416361674303
"Greece_Economics",34410,2015,322,24,"Greece","Economics",-0.978895805161706,0.0313055278444214
"Greece_Economics",34511,2004,350,25,"Greece","Economics",1.23298973533259,0.0238846738649278
"Greece_Economics",34511,2007,181,26,"Greece","Economics",2.08609369402378,0.0282779198309637
"Greece_Economics",34511,2009,237,27,"Greece","Economics",1.82977031117426,0.0300629273544528
"Greece_Economics",34511,2012,30,28,"Greece","Economics",-2.36740014449258,0.084214535943956
"Greece_Economics",34511,2015,158,29,"Greece","Economics",-0.342573135082708,0.0470840051216483
"Greece_Economics",34511,2019,42,30,"Greece","Economics",-0.0672093860782713,0.0779560677891081
"Greece_Economics",34710,2007,147,31,"Greece","Economics",1.22653746888546,0.0330671479969057
"Greece_Economics",34710,2012,128,32,"Greece","Economics",0.588248636375696,0.0510526063876231
"Greece_Economics",34711,2019,372,33,"Greece","Economics",-0.478135204925311,0.0255344313539208
"Greece_Economics",34720,2012,22,34,"Greece","Economics",-1.31917964515663,0.13484881927727
"Greece_Economics",34720,2015,8,35,"Greece","Economics",-0.177235479285585,0.169326083718484
"Greece_Economics",34720,2019,30,36,"Greece","Economics",0.336942225487848,0.0986034449338081
"Greece_Economics",34730,2012,30,37,"Greece","Economics",-1.24835523314524,0.102706683365334
"Greece_Economics",34730,2015,1,38,"Greece","Economics",-0.716612128098013,0.39124928607936
"Greece_Environment - Growth",34020,2004,8,1,"Greece","Environment - Growth",-1.04239710116425,0.231476866584442
"Greece_Environment - Growth",34020,2007,2,2,"Greece","Environment - Growth",0.0848096888866271,0.629895982760548
"Greece_Environment - Growth",34020,2009,5,3,"Greece","Environment - Growth",-0.966408465990053,0.334647630604085
"Greece_Environment - Growth",34020,2012,16,4,"Greece","Environment - Growth",0.176687157762975,0.163480915959828
"Greece_Environment - Growth",34210,2007,1,6,"Greece","Environment - Growth",-1.35309346603107,0.472557451287738
"Greece_Environment - Growth",34210,2012,1,7,"Greece","Environment - Growth",0.124648687083235,0.501364821383558
"Greece_Environment - Growth",34210,2019,3,8,"Greece","Environment - Growth",-0.229019421800456,0.439583222338226
"Greece_Environment - Growth",34211,1996,12,9,"Greece","Environment - Growth",-0.948753439178722,0.163478528436567
"Greece_Environment - Growth",34212,2012,115,10,"Greece","Environment - Growth",-0.371710571226204,0.0476075921720812
"Greece_Environment - Growth",34212,2015,197,11,"Greece","Environment - Growth",-0.656084050557955,0.0436743390813273
"Greece_Environment - Growth",34212,2019,15,12,"Greece","Environment - Growth",0.531020825837911,0.191738872297667
"Greece_Environment - Growth",34213,2012,288,13,"Greece","Environment - Growth",0.196328682939663,0.0333313940848154
"Greece_Environment - Growth",34214,2015,5,14,"Greece","Environment - Growth",-0.344328615132649,0.368995767445928
"Greece_Environment - Growth",34215,2019,80,15,"Greece","Environment - Growth",0.554940054633997,0.0808161485831747
"Greece_Environment - Growth",34313,2004,243,16,"Greece","Environment - Growth",-1.03126649215921,0.0290503613968265
"Greece_Environment - Growth",34313,2007,235,17,"Greece","Environment - Growth",-0.563554159008012,0.0378490144712859
"Greece_Environment - Growth",34313,2009,173,18,"Greece","Environment - Growth",-0.567001791512954,0.0468450355212452
"Greece_Environment - Growth",34313,2012,31,19,"Greece","Environment - Growth",1.4262939645697,0.112689740816382
"Greece_Environment - Growth",34313,2015,137,20,"Greece","Environment - Growth",-0.0958715326880958,0.0529564986608741
"Greece_Environment - Growth",34315,2019,12,21,"Greece","Environment - Growth",-0.0481103860668975,0.175490963222019
"Greece_Environment - Growth",34340,2015,45,22,"Greece","Environment - Growth",-0.112438993619849,0.0852203623820141
"Greece_Environment - Growth",34410,2015,60,23,"Greece","Environment - Growth",2.38870632421742,0.0906289452577169
"Greece_Environment - Growth",34511,2004,218,24,"Greece","Environment - Growth",-1.0145156462947,0.0397591667179799
"Greece_Environment - Growth",34511,2007,93,25,"Greece","Environment - Growth",-0.378885590699242,0.0644600877013679
"Greece_Environment - Growth",34511,2009,132,26,"Greece","Environment - Growth",-0.777927812535089,0.0552275436762681
"Greece_Environment - Growth",34511,2015,39,27,"Greece","Environment - Growth",0.821516204604749,0.119620753994082
"Greece_Environment - Growth",34511,2019,22,28,"Greece","Environment - Growth",0.0736007476068894,0.1395611504157
"Greece_Environment - Growth",34710,2007,97,29,"Greece","Environment - Growth",-0.207065579962038,0.0520918813634
"Greece_Environment - Growth",34710,2012,35,30,"Greece","Environment - Growth",-1.27759079882487,0.1119640866356
"Greece_Environment - Growth",34711,2019,495,31,"Greece","Environment - Growth",3.1158890665349,0.0226528682638988
"Greece_Environment - Growth",34720,2012,4,32,"Greece","Environment - Growth",0.00407998072284275,0.269898741101891
"Greece_Environment - Growth",34720,2015,7,33,"Greece","Environment - Growth",1.80924878532766,0.214998356128
"Greece_Environment - Growth",34720,2019,16,34,"Greece","Environment - Growth",0.255864275022508,0.184618861081597
"Greece_Environment - Growth",34730,2012,2,35,"Greece","Environment - Growth",0.422389468701236,0.508081361996907
"Greece_Immigration",34020,2004,4,1,"Greece","Immigration",-0.0264707860687154,0.402585069728149
"Greece_Immigration",34020,2012,10,4,"Greece","Immigration",1.4949956802346,0.318631310915194
"Greece_Immigration",34210,2004,2,5,"Greece","Immigration",-0.872662121321712,0.303667544776439
"Greece_Immigration",34210,2012,20,6,"Greece","Immigration",-0.445986189235148,0.201303486773703
"Greece_Immigration",34210,2015,4,7,"Greece","Immigration",-0.831337563235504,0.30811678403233
"Greece_Immigration",34210,2019,3,8,"Greece","Immigration",-0.629814367881706,0.586722538101645
"Greece_Immigration",34211,1996,1,9,"Greece","Immigration",1.2515913269424,0.607593592485269
"Greece_Immigration",34212,2012,15,10,"Greece","Immigration",-0.00194422422384239,0.153313888876022
"Greece_Immigration",34212,2015,40,11,"Greece","Immigration",1.11193844576504,0.112817882054617
"Greece_Immigration",34212,2019,1,12,"Greece","Immigration",1.36504949341885,0.52555035495512
"Greece_Immigration",34213,2012,46,13,"Greece","Immigration",2.06210543614486,0.0717846770067533
"Greece_Immigration",34214,2015,6,14,"Greece","Immigration",-0.478982832795872,0.357755804048569
"Greece_Immigration",34215,2019,40,15,"Greece","Immigration",0.00441213694098534,0.112660992715967
"Greece_Immigration",34313,2004,52,16,"Greece","Immigration",-1.07927573131132,0.0687787499933572
"Greece_Immigration",34313,2007,60,17,"Greece","Immigration",-0.491698328950648,0.0800422723400972
"Greece_Immigration",34313,2009,43,18,"Greece","Immigration",0.933989379630815,0.105074857465307
"Greece_Immigration",34313,2012,8,19,"Greece","Immigration",-1.52285807273127,0.1107422652119
"Greece_Immigration",34313,2015,7,20,"Greece","Immigration",0.306544813803475,0.216923388839761
"Greece_Immigration",34315,2019,2,21,"Greece","Immigration",1.25159132694527,0.60754364896154
