"doc_id","text","before","after","number","document_type","elec_period","date","title","pattern","id"
"text163.22","Bei Wahl dieser Alternative wäre aber nicht sichergestellt, dass für Anleger transparent ist, an wen sie sich wenden können, wenn sie eine honorargestützte Anlageberatung in Anspruch nehmen möchten.","text213","1","17/12295","Gesetzentwurf","17",2013-02-06,NA,"Entwurf eines Gesetz",6377
"text163.24","Haushaltsausgaben ohne Erfüllungsaufwand Der Bundeshaushalt wird durch den Gesetzentwurf nicht unmittelbar belastet, da sich die gesetzlichen Änderungen nur auf den gebührenfinanzierten Haushalt der Bundesanstalt für Finanzdienstleistungsaufsicht (im Folgenden: Bundesanstalt) auswirken.","text213","1","17/12295","Gesetzentwurf","17",2013-02-06,NA,"Entwurf eines Gesetz",6379
"text163.25","Die Haushalte der Länder und Gemeinden sind ebenfalls nicht betroffen.","text213","1","17/12295","Gesetzentwurf","17",2013-02-06,NA,"Entwurf eines Gesetz",6380
"text163.27","Erfüllungsaufwand Die Kostenschätzung erfolgte für den Erfüllungsaufwand der Wirtschaft i. e.","text213","1","17/12295","Gesetzentwurf","17",2013-02-06,NA,"Entwurf eines Gesetz",6382
"text163.28","S. und der Verwaltung für die Informationspflichten der Wirtschaft nach dem Standardkostenmodell.","text213","1","17/12295","Gesetzentwurf","17",2013-02-06,NA,"Entwurf eines Gesetz",6383
"text163.29","E.1 Erfüllungsaufwand für Bürgerinnen und Bürger Für Bürgerinnen und Bürger entsteht kein Erfüllungsaufwand.","text213","1","17/12295","Gesetzentwurf","17",2013-02-06,NA,"Entwurf eines Gesetz",6384
"text163.30","E.2 Erfüllungsaufwand für die Wirtschaft Der Wirtschaft entstehen grundsätzlich nur Kosten des Erfüllungsaufwands, wenn Unternehmen sich freiwillig entscheiden, Honorar-Anlageberatung anzubieten.","text213","1","17/12295","Gesetzentwurf","17",2013-02-06,NA,"Entwurf eines Gesetz",6385
"text163.31","Unter der Annahme, dass alle derzeit bestehenden Wertpapierdienstleistungsunternehmen davon Gebrauch machen, entsteht der Wirtschaft aufgrund der Änderungen im Wertpapierhandelsgesetz (WpHG) insgesamt ein Erfüllungsaufwand von einmalig ca.","text213","1","17/12295","Gesetzentwurf","17",2013-02-06,NA,"Entwurf eines Gesetz",6386
"text163.32","13,8 Mio.","text213","1","17/12295","Gesetzentwurf","17",2013-02-06,NA,"Entwurf eines Gesetz",6387
"text163.33","Euro und laufend ca.","text213","1","17/12295","Gesetzentwurf","17",2013-02-06,NA,"Entwurf eines Gesetz",6388
"text163.34","7,9 Mio.","text213","1","17/12295","Gesetzentwurf","17",2013-02-06,NA,"Entwurf eines Gesetz",6389
"text163.35","Euro (insgesamt 21,7 Mio.","text213","1","17/12295","Gesetzentwurf","17",2013-02-06,NA,"Entwurf eines Gesetz",6390
"text163.37","Während der Einmalaufwand maßgeblich durch die geforderte organisatorische Trennung zwischen Honorar-Anlageberatung und anderer Anlageberatung und deren erforderlichen Nachweis zur Eintragung in die Honorar-Anlageberaterregister entsteht, fällt der laufende Aufwand vorwiegend für Verbraucherinformationen und die Sicherstellung von Vorgaben zu unabhängigen Produktangeboten an.","text213","1","17/12295","Gesetzentwurf","17",2013-02-06,NA,"Entwurf eines Gesetz",6392
"text163.38","Es kann davon ausgegangen werden, dass als gewerbliche Honorar-Finanzanlagenberater künftig im Wesentlichen Finanzanlagenvermittler tätig werden, die bereits eine Erlaubnis nach § 34f der Gewerbeordnung (GewO) besitzen.","text213","1","17/12295","Gesetzentwurf","17",2013-02-06,NA,"Entwurf eines Gesetz",6393
"text163.39","In diesen Fällen entstehen keine zusätzlichen Kosten für eine Sachkundeprüfung, Berufshaftpflichtversicherung etc.","text213","1","17/12295","Gesetzentwurf","17",2013-02-06,NA,"Entwurf eines Gesetz",6394
"text163.40","Kosten entstehen nur für neu in den Markt eintretende Honorar-Finanzanlagenberater, deren Zahl derzeit nicht abgeschätzt werden kann.","text213","1","17/12295","Gesetzentwurf","17",2013-02-06,NA,"Entwurf eines Gesetz",6395
"text163.41","Kosten entstehen durch die Prüfungsgebühr für den Sachkundenachweis in Höhe von ca.","text213","1","17/12295","Gesetzentwurf","17",2013-02-06,NA,"Entwurf eines Gesetz",6396
"text163.42","400 Euro sowie für die Eintragung in das Register in Höhe von ca. 25 bis 40 Euro.","text213","1","17/12295","Gesetzentwurf","17",2013-02-06,NA,"Entwurf eines Gesetz",6397
"text163.43","Darüber hinaus entstehen laufende jährliche Kosten in Höhe von ca. 800 bis 1 200 Euro durch die Verpflichtung zum Abschluss einer Berufshaftpflichtversicherung.","text213","1","17/12295","Gesetzentwurf","17",2013-02-06,NA,"Entwurf eines Gesetz",6398
"text163.44","Wie hoch die Bürokratiekosten für die betroffenen Honorar-Finanzanlagenberater sein werden, hängt von der konkreten Ausgestaltung in der noch zu erlassenden Rechtsverordnung ab und kann daher noch nicht dargestellt werden.","text213","1","17/12295","Gesetzentwurf","17",2013-02-06,NA,"Entwurf eines Gesetz",6399
"text163.45","Davon Bürokratiekosten aus Informationspflichten Der Anteil der Kosten aus Informationspflichten des Erfüllungsaufwands aus den Änderungen des Wertpapierhandelsgesetzes beläuft sich auf ca.","text213","1","17/12295","Gesetzentwurf","17",2013-02-06,NA,"Entwurf eines Gesetz",6400
"text163.46","5,8 Mio.","text213","1","17/12295","Gesetzentwurf","17",2013-02-06,NA,"Entwurf eines Gesetz",6401
"text163.47","Euro, davon sind 3 Mio.","text213","1","17/12295","Gesetzentwurf","17",2013-02-06,NA,"Entwurf eines Gesetz",6402
"text163.48","Euro Einmalaufwand zum Antrag auf Eintragung in das Honorar-Anlageberaterregister.","text213","1","17/12295","Gesetzentwurf","17",2013-02-06,NA,"Entwurf eines Gesetz",6403
"text163.49","Wie hoch die Kosten aus Informationspflichten für die betroffenen HonorarFinanzanlagenberater sein werden, hängt von der konkreten Ausgestaltung in der Rechtsverordnung ab.","text213","1","17/12295","Gesetzentwurf","17",2013-02-06,NA,"Entwurf eines Gesetz",6404
"text163.50","E.3 Erfüllungsaufwand der Verwaltung Der Bundesanstalt entstehen Kosten von etwa 670 000 Euro, maßgeblich durch die Regelungen zum Honorar-Ablageberaterregister, davon 590 000 Euro weitgehend als Einmalaufwand.","text213","1","17/12295","Gesetzentwurf","17",2013-02-06,NA,"Entwurf eines Gesetz",6405
"text163.51","Infolge der Umsetzung des Gesetzes entsteht bei den Ländern und Gemeinden ein zusätzlicher Vollzugsaufwand.","text213","1","17/12295","Gesetzentwurf","17",2013-02-06,NA,"Entwurf eines Gesetz",6406
"text163.52","Die Gewerbebehörden der Länder bzw. die Industrieund Handelskammern, die bereits für die Erteilung der gewerberechtlichen Erlaubnis für die Finanzanlagenvermittlung zuständig sind, müssen zusätzlich die Erlaubnisverfahren für Honorar-Finanzanlagenberater nach der Gewerbeordnung durchführen.","text213","1","17/12295","Gesetzentwurf","17",2013-02-06,NA,"Entwurf eines Gesetz",6407
"text163.53","Die dadurch entstehenden Kosten können durch Gebühren abgedeckt werden.","text213","1","17/12295","Gesetzentwurf","17",2013-02-06,NA,"Entwurf eines Gesetz",6408
"text163.54","F. Weitere Kosten Keine.","text213","1","17/12295","Gesetzentwurf","17",2013-02-06,NA,"Entwurf eines Gesetz",6409
"text163.55","Anlage 1","text213","1","17/12295","Gesetzentwurf","17",2013-02-06,NA,"Entwurf eines Gesetz",6410
"text164.2","Problem und Ziel Der demografische Wandel wird in den kommenden Jahrzehnten Deutschland tiefgreifend verändern.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6412
"text164.3","Es wird mehr ältere Menschen geben und weniger jüngere, und die Bevölkerungszahl insgesamt wird abnehmen.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6413
"text164.4","Die damit verbundenen demografischen Veränderungen in der Beschäftigtenstruktur werden auch für den öffentlichen Dienst zur zentralen Herausforderung.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6414
"text164.5","Klassische Lebensphasen wie Ausbildung, Berufsleben und Ruhestand werden zukünftig weniger klar voneinander abgrenzbar sein.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6415
"text164.6","Der Staat muss sich mit diesen demografischen Entwicklungen auseinandersetzen.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6416
"text164.7","Auch die nächsten Generationen brauchen ein handlungsfähiges Staatswesen.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6417
"text164.8","Dazu gehört ein leistungsfähiger öffentlicher Dienst.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6418
"text164.9","Ein Ziel der Demografiestrategie der Bundesregierung ist es daher, auch mit veränderten Beschäftigungsstrukturen eine leistungsfähige öffentliche Verwaltung anzubieten.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6419
"text164.10","Dies gelingt dem öffentlichen Dienst dann, wenn er seine Verantwortung für ein flexibles, familienorientiertes und gesundes Arbeiten mit Blick auf die Zukunft wahrnimmt und als Arbeitgeber attraktiv bleibt.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6420
"text164.11","Auch auf die motivierte Mitarbeit seiner älteren Beschäftigten wird der öffentliche Dienst zunehmend angewiesen sein.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6421
"text164.12","Um der Tatsache Rechnung zu tragen, dass die Sorge für die Familie, insbesondere die Pflege von Älteren, zukünftig mehr Zeit in Anspruch nehmen wird, müssen Berufsleben, Sorge für die Familie und der Übergang in den Ruhestand flexibler gehandhabt werden können.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6422
"text164.14","Lösung Die Herausforderungen des demografischen Wandels werden perspektivisch eine Vielzahl verschiedener Handlungsinstrumente erfordern.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6424
"text164.15","Mit dem Gesetzentwurf sollen erste konkrete Schritte unternommen werden.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6425
"text164.16","So soll der bereits in vielen Familien bestehenden Doppelbelastung durch Beruf und Pflege naher Angehöriger in stärkerem Umfang als bisher Rechnung getragen werden.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6426
"text164.17","Durch familienbedingte Teilzeit und familienbedingte Beurlaubung entstehen Einkommenseinbußen im Erwerbsleben, die sich nachteilig auf die Höhe der Versorgungsbezüge auswirken; diese Einbußen sollen durch einen flexibleren Eintritt in den Ruhestand stärker als bisher kompensiert werden können.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6427
"text164.18","Der flexiblere Eintritt in den Ruhestand muss dabei im Einklang mit den dienstlichen Interessen stehen.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6428
"text164.19","Darüber hinaus soll eine Regelung zur Familienpflegezeit der Entwicklung Rechnung tragen, dass die familiäre Fürsorge für Ältere immer mehr gesellschaftspolitische Bedeutung gewinnt.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6429
"text164.20","Beamtinnen und Beamte des Bundes können bereits die Möglichkeit der Teilzeitbeschäftigung nutzen, um Angehörige zu pflegen.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6430
"text164.21","Nun sollen darüber hinaus auch die gesetzlichen Voraussetzungen für die Einführung einer Familienpflegezeit geschaffen werden.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6431
"text164.22","Damit wird das Familienpflegezeitgesetz, das für die Privatwirtschaft und für Tarifbeschäftigte seit dem 1.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6432
"text164.23","Januar 2012 in Kraft ist, im Beamtenbereich wirkungsgleich nachvollzogen.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6433
"text164.25","Alternativen Keine.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6435
"text164.27","Haushaltsausgaben ohne Erfüllungsaufwand 1.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6437
"text164.28","Haushaltsausgaben ohne Vollzugsaufwand Die Einführung der Familienpflegezeit für die Beamtinnen und Beamten des Bundes ist grundsätzlich kostenneutral.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6438
"text164.29","Mehrausgaben, die dadurch entstehen, dass der Bund in der sogenannten Pflegephase einen Vorschuss leistet, werden in der sogenannten Nachpflegephase durch Verrechnung ausgeglichen.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6439
"text164.30","Bei der Einführung des flexibleren Eintritts in den Ruhestand für diejenigen Beamtinnen und Beamten mit Einkommenseinbußen im Erwerbsleben, die sich nachteilig auf die Höhe der Versorgungsbezüge auswirken, entstehen keine Mehrausgaben.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6440
"text164.31","Zum einen sind die Versorgungsbezüge, die ab Erreichen der Altersgrenze gezahlt werden müssten, erst später zu zahlen und zum anderen müssen entsprechende Neueinstellungen erst später erfolgen.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6441
"text164.32","Der Erwerb zusätzlicher ruhegehaltfähiger Dienstzeiten ist auf den Höchstruhegehaltssatz beschränkt.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6442
"text164.33","Durch die Änderung der Zuschlagsregelung beim FALTER-Arbeitszeitmodell können grundsätzlich weitere Mehrausgaben entstehen.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6443
"text164.34","Diese werden durch entsprechende Regelungen zur Stellenbewirtschaftung (Vorgabe der Finanzneutralität) ausgeglichen.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6444
"text164.36","Vollzugsaufwand Der Aufwand für den Vollzug des Gesetzes, insbesondere für die Einführung der Familienpflegezeit, für die Prüfung, ob die Voraussetzungen für einen flexibleren Eintritt in den Ruhestand im Einzelfall vorliegen und für die Änderung der Zuschlagsregelung beim FALTER-Arbeitszeitmodell wird mit den vorhandenen Ressourcen der personalverwaltenden Stellen in der Bundesverwaltung abgedeckt.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6446
"text164.38","Erfüllungsaufwand E.1 Erfüllungsaufwand für Bürgerinnen und Bürger Durch die Einführung der Familienpflegezeit für Beamtinnen und Beamte des Bundes wird eine neue Informationspflicht (Antragstellung) für Bürgerinnen und Bürger eingeführt.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6448
"text164.39","Diese geht mit der Erweiterung der rechtlichen Ansprüche der Beamtinnen und Beamten einher.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6449
"text164.40","Wird das Verhältnis von Arbeitnehmerinnen und Arbeitnehmern (37 Millionen) zu den Antragstellern auf Familienpflegezeit (44 000) auf die Gesamtzahl der beschäftigten Beamten im unmittelbaren und mittelbaren Bundesdienst (180 000; Quelle: Personalstandstatistik im öffentlichen Dienst in GENESIS-Online, Destatis) angewendet, ist mit voraussichtlich 250 Anträgen auf Familienpflegezeit zu rechnen.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6450
"text164.41","Es entsteht ein jährlicher Zeitaufwand von insgesamt etwa 80 Stunden, der die Antragstellung, den Nachweis der Pflegebedürftigkeit, mögliche Änderungsmitteilungen und Verlängerungen mit umfasst.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6451
"text164.42","Beim neuen Anspruch auf Hinausschieben des Eintritts in den Ruhestand wird davon ausgegangen, dass weniger als 100 Anträge im Jahr gestellt werden.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6452
"text164.43","Das ergab eine Ressortabfrage für das Jahr 2010.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6453
"text164.44","Aus diesem Grund wird mit einem geringen Erfüllungsaufwand gerechnet.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6454
"text164.45","E.2 Erfüllungsaufwand für die Wirtschaft Für die Wirtschaft entsteht kein Erfüllungsaufwand.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6455
"text164.46","Davon Bürokratiekosten aus Informationspflichten Keine.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6456
"text164.47","E.3 Erfüllungsaufwand der Verwaltung Durch die Einführung der Familienpflegezeit für Beamtinnen und Beamte des Bundes entsteht auch eine Informationspflicht für die Verwaltung.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6457
"text164.48","Bei voraussichtlich 250 Anträgen entsteht ein jährlicher Erfüllungsaufwand von rund 3 200 Euro.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6458
"text164.49","Auf Grund einer Ressortabfrage für das Jahr 2010 wird davon ausgegangen, dass weniger als 100 Anträge im Jahr auf Hinausschieben des Eintritts in den Ruhestand gestellt werden, so dass mit einem nur geringen Erfüllungsaufwand zu rechnen sein wird.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6459
"text164.50","F. Weitere Kosten Der Wirtschaft, insbesondere den mittelständischen Unternehmen, entstehen keine zusätzlichen Kosten.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6460
"text164.51","Die vorgesehenen Regelungen werden keine wesentlichen Änderungen von Angebotsund Nachfragestrukturen zur Folge haben.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6461
"text164.52","Auswirkungen auf das Preisniveau, insbesondere auf das Verbraucherpreisniveau und die Einzelpreise, sind nicht zu erwarten. dingten Abwesenheitszeiten nach Nummer 1 nicht die Höchstgrenze erreicht, tens 48 Monaten Teilzeitbeschäftigung als Familienpflegezeit zur Pflege eines pflegebedürftigen nahen Angehörigen im Sinne des § 7 Absatz 3 des Pflegezeitgebedingt teilzeitbeschäftigt oder beurlaubt nach § 92 gewesen ist oder Familienpflegezeit nach § 92a in Anspruch genommen hat, 2. das Ruhegehalt, das sie oder er bei Versetzung in den Ruhestand wegen Erreichens der Altersgrenze erhalten würde, wegen der familienbe5.","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6462
"text164.53","Nach § 92 wird folgender § 92a eingefügt: „§ 92a Familienpflegezeit (1) Beamtinnen und Beamten, die Anspruch auf Besoldung haben, kann auf Antrag für die Dauer von längsAnlage 1","text215","1","17/12356","Gesetzentwurf","17",2013-02-14,NA,"Entwurf eines Gesetz",6463
"text165.2","Problem und Ziel Das Bundesverfassungsgericht hat mit Urteil vom 14.","text216","1","17/12455","Gesetzentwurf","17",2013-02-25,NA,"Entwurf eines Gesetz",6465
"text165.3","Februar 2012 entschieden, dass die Besoldung in der Besoldungsgruppe W 2 in Hessen nicht den Anforderungen an eine amtsangemessene Alimentation entspricht, und eine Frist bis zum 1.","text216","1","17/12455","Gesetzentwurf","17",2013-02-25,NA,"Entwurf eines Gesetz",6466
"text165.4","Januar 2013 für eine Neuregelung der Professorenbesoldung eingeräumt.","text216","1","17/12455","Gesetzentwurf","17",2013-02-25,NA,"Entwurf eines Gesetz",6467
"text165.5","Das Urteil gilt unmittelbar nur für das Land Hessen.","text216","1","17/12455","Gesetzentwurf","17",2013-02-25,NA,"Entwurf eines Gesetz",6468
"text165.6","Wegen weitgehend identischer Rechtsgrundlagen besteht jedoch auch für den Bund Änderungsbedarf.","text216","1","17/12455","Gesetzentwurf","17",2013-02-25,NA,"Entwurf eines Gesetz",6469
"text165.8","Lösung Der Gesetzentwurf sieht zur Änderung der Professorenbesoldung folgende Maßnahmen vor: – Gewährleistung einer amtsangemessenen Alimentation durch Anhebung der Grundgehälter der Besoldungsgruppen W 2 und W 3, – Einführung von Erfahrungsstufen unter Beibehaltung der leistungsabhängigen Besoldungsbestandteile, – differenzierte Anrechnung bislang gewährter Leistungsbezüge.","text216","1","17/12455","Gesetzentwurf","17",2013-02-25,NA,"Entwurf eines Gesetz",6471
"text165.9","Ferner greift der Gesetzentwurf Änderungsbedarf auf, der sich aus der Rechtsprechung, organisatorischen Umstrukturierungen und Praxiserfordernissen ergeben hat: – Ergänzung des Grundsatzes der funktionsgerechten Besoldung durch die ausdrückliche Ermöglichung der Zuordnung einer Funktion zu mehreren Ämtern einer Laufbahngruppe, – Gewährung des Familienzuschlages für Lebenspartner rückwirkend zum 1.","text216","1","17/12455","Gesetzentwurf","17",2013-02-25,NA,"Entwurf eines Gesetz",6472
"text165.10","August 2001, – Schaffung einer Ermächtigungsnorm, nach der für die bei der Bahn und den Postnachfolgeunternehmen beschäftigten Beamten eine abweichende Regelung zu der allgemein gültigen Zulagenregelung für Dienst zu wechselnden Zeiten geschaffen werden kann, – Gewährleistung der gesetzlichen Rahmenbedingungen für eine Übertragung von Aufgaben der Bundeswehrverwaltung auf Behörden im Geschäftsbereich des Bundesministeriums des Innern und des Bundesministeriums der Finanzen.","text216","1","17/12455","Gesetzentwurf","17",2013-02-25,NA,"Entwurf eines Gesetz",6473
"text165.11","Zudem erfolgen redaktionelle Änderungen und Klarstellungen.","text216","1","17/12455","Gesetzentwurf","17",2013-02-25,NA,"Entwurf eines Gesetz",6474
"text165.13","Alternativen Keine.","text216","1","17/12455","Gesetzentwurf","17",2013-02-25,NA,"Entwurf eines Gesetz",6476
"text165.15","Haushaltsausgaben ohne Erfüllungsaufwand Es sind insgesamt Mehrausgaben von etwa 600 000 Euro jährlich sowie einmalig weiterer 200 000 Euro zu erwarten, die in den betroffenen Einzelplänen eingespart werden.","text216","1","17/12455","Gesetzentwurf","17",2013-02-25,NA,"Entwurf eines Gesetz",6478
"text165.17","Erfüllungsaufwand E.1 Erfüllungsaufwand für Bürgerinnen und Bürger Für Bürgerinnen und Bürger entsteht kein zusätzlicher Erfüllungsaufwand.","text216","1","17/12455","Gesetzentwurf","17",2013-02-25,NA,"Entwurf eines Gesetz",6480
"text165.18","E.2 Erfüllungsaufwand für die Wirtschaft Die Wirtschaft ist nicht betroffen.","text216","1","17/12455","Gesetzentwurf","17",2013-02-25,NA,"Entwurf eines Gesetz",6481
"text165.19","E.3 Erfüllungsaufwand der Verwaltung Durch die Umsetzung der Neuregelung der Professorenbesoldung fällt nur ein geringfügiger zusätzlicher Erfüllungsaufwand an.","text216","1","17/12455","Gesetzentwurf","17",2013-02-25,NA,"Entwurf eines Gesetz",6482
"text165.20","Dieser Aufwand kann durch das vorhandene Personal getragen werden.","text216","1","17/12455","Gesetzentwurf","17",2013-02-25,NA,"Entwurf eines Gesetz",6483
"text165.21","F. Weitere Kosten Die Wirtschaft, insbesondere die mittelständische Wirtschaft, ist von den Regelungen nicht betroffen.","text216","1","17/12455","Gesetzentwurf","17",2013-02-25,NA,"Entwurf eines Gesetz",6484
"text165.22","Auswirkungen auf Einzelpreise und das Preisniveau, insbesondere auf das Verbraucherpreisniveau, sind nicht zu erwarten.","text216","1","17/12455","Gesetzentwurf","17",2013-02-25,NA,"Entwurf eines Gesetz",6485
"text165.23","§ 12 Rückforderung von Bezügen § 16 Amt, Dienstgrad § 17 Aufwandsentschädigungen Unterabschnitt 4 Richter und Staatsanwälte § 13 Ausgleichszulage für den Wegfall von Stellenzulagen § 14 Anpassung der Besoldung § 14a Versorgungsrücklage § 15 Dienstlicher Wohnsitz § 32b Berücksichtigungsfähige Zeiten § 33 Leistungsbezüge § 34 (weggefallen) § 35 Forschungsund Lehrzulage § 36 (weggefallen) Anlage 1","text216","1","17/12455","Gesetzentwurf","17",2013-02-25,NA,"Entwurf eines Gesetz",6486
"text166.2","Problem und Ziel Nach dem Vertrag über den Beitritt der Republik Kroatien zur Europäischen Union ist die Bundesrepublik Deutschland verpflichtet, ihre Rechtsvorschriften anzupassen.","text217","1","17/12769","Gesetzentwurf","17",2013-03-14,NA,"Entwurf eines Gesetz",6488
"text166.3","Mit dem Gesetzentwurf wird diese Verpflichtung erfüllt.","text217","1","17/12769","Gesetzentwurf","17",2013-03-14,NA,"Entwurf eines Gesetz",6489
"text166.5","Lösung Regelungen, die die Republik Kroatien betreffen, aber mit deren Beitritt zur Europäischen Union gegenstandslos geworden sind, werden aufgehoben.","text217","1","17/12769","Gesetzentwurf","17",2013-03-14,NA,"Entwurf eines Gesetz",6491
"text166.6","Soweit sich dies notwendig aus dem Beitritt ergibt, werden Rechtsvorschriften ergänzt.","text217","1","17/12769","Gesetzentwurf","17",2013-03-14,NA,"Entwurf eines Gesetz",6492
"text166.7","Erforderliche Übergangsmaßnahmen im Bereich der Arbeitnehmerfreizügigkeit und zur Beschränkung von Entsendungen in den Branchen Bau, Gebäudereinigung und Innendekoration werden mit dem Ziel eingeführt, den kroatischen Arbeitnehmerinnen und Arbeitnehmern und ihren Familienangehörigen dieselben Rechte und Erleichterungen beim Zugang zum Arbeitsmarkt zu gewähren, die für die Unionsbürger aus Bulgarien und Rumänien bis zum Ablauf der Übergangsregelungen für die uneingeschränkte Arbeitnehmerfreizügigkeit Ende 2013 gelten.","text217","1","17/12769","Gesetzentwurf","17",2013-03-14,NA,"Entwurf eines Gesetz",6493
"text166.9","Alternativen Keine.","text217","1","17/12769","Gesetzentwurf","17",2013-03-14,NA,"Entwurf eines Gesetz",6495
"text166.11","Haushaltsausgaben ohne Erfüllungsaufwand Keine.","text217","1","17/12769","Gesetzentwurf","17",2013-03-14,NA,"Entwurf eines Gesetz",6497
"text166.13","Erfüllungsaufwand E.1 Erfüllungsaufwand für Bürgerinnen und Bürger Für die Bürgerinnen und Bürger wird eine Informationspflicht neu eingeführt, zwei Informationspflichten werden abgeschafft.","text217","1","17/12769","Gesetzentwurf","17",2013-03-14,NA,"Entwurf eines Gesetz",6499
"text166.14","Für die Bürgerinnen und Bürger ergibt sich eine zeitliche Belastung von 375 Stunden.","text217","1","17/12769","Gesetzentwurf","17",2013-03-14,NA,"Entwurf eines Gesetz",6500
"text166.15","E.2 Erfüllungsaufwand für die Wirtschaft Für die Wirtschaft wird eine Informationspflicht geändert.","text217","1","17/12769","Gesetzentwurf","17",2013-03-14,NA,"Entwurf eines Gesetz",6501
"text166.16","Dadurch kommt es zu einer jährlichen Gesamtentlastung von rund 18 000 Euro.","text217","1","17/12769","Gesetzentwurf","17",2013-03-14,NA,"Entwurf eines Gesetz",6502
"text166.17","Es werden keine Vorgaben oder Informationspflichten für Unternehmen eingeführt oder abgeschafft.","text217","1","17/12769","Gesetzentwurf","17",2013-03-14,NA,"Entwurf eines Gesetz",6503
"text166.18","E.3 Erfüllungsaufwand der Verwaltung Für die Bundesagentur für Arbeit werden zwei Vorgaben abgeschafft und eine Vorgabe wird neu eingeführt.","text217","1","17/12769","Gesetzentwurf","17",2013-03-14,NA,"Entwurf eines Gesetz",6504
