country,party,election,topic,cs_mean_d1,cs_mean_d2,cs_se_d1,cs_se_d2
Netherlands,22220,2006,Decentralization,13.027344,14.435302,0.341743190644418,0.4380500692804693
Netherlands,22220,2010,Decentralization,11.166857,13.56541,1.5230314566775038,1.1855443691774714
Netherlands,22220,2012,Decentralization,11.401173,14.069382,1.2143467878459846,0.858880141638258
Netherlands,22220,2017,Decentralization,10.914887,13.990738,1.4604596208494256,1.3403093324526578
Netherlands,22220,2021,Decentralization,11.668205,14.48209,0.29031705987765005,0.8663111066398402
Netherlands,22220,1994,Defense,21.710962,8.251251,0.16537093622604299,1.0544478948967095
Netherlands,22220,2006,Defense,19.8698,8.0163555,2.8118422826131186,1.4399313926696777
Netherlands,22220,2010,Defense,22.901545,8.98167,0.3698764869143205,0.316231546645059
Netherlands,22220,2012,Defense,18.372065,6.8701324,4.481877696524281,2.134387148607711
Netherlands,22220,2017,Defense,9.604371,3.218432,12.945975694212121,5.420342320039071
Netherlands,22220,2021,Defense,14.279273,3.8207016,8.785428379234586,5.351510882135939
Netherlands,22220,1994,Economy,-7.085498,-1.7798332,0.7477192029764239,0.3003730043225865
Netherlands,22220,2006,Economy,-2.6505973,-0.14275764,1.586167155189891,0.7454673462826511
Netherlands,22220,2010,Economy,-3.2267735,-1.2088038,1.3110628145118233,0.6187022282303656
Netherlands,22220,2012,Economy,-6.24351,-2.044938,0.778940927046247,0.45177259023309807
Netherlands,22220,2017,Economy,-6.4721527,-2.4952838,0.8888323441003937,0.41667413302184575
Netherlands,22220,2021,Economy,-7.467582,-3.4602957,0.6369988126232577,0.42365118741082275
Netherlands,22220,1994,Education,-2.1699176,3.2262626,1.1088450232209819,0.7352808035750501
Netherlands,22220,2006,Education,-1.9252288,3.9190276,0.2572508653015864,0.3112853989555586
Netherlands,22220,2010,Education,-2.9349504,4.2936544,0.5535611789296909,0.3637589185001885
Netherlands,22220,2012,Education,-1.3515531,5.0947075,0.39401656299356363,0.3887726324863543
Netherlands,22220,2017,Education,-2.0258958,4.325874,0.5825474215094203,0.44625139301999983
Netherlands,22220,2021,Education,-2.9414368,4.0987334,0.8346201199038158,0.9920772095094716
Netherlands,22220,1994,Environment,-0.42264506,5.247067,1.4374656050686203,0.574481069506362
Netherlands,22220,2006,Environment,-1.44744,4.337577,0.6818639311478353,0.438050192739632
Netherlands,22220,2010,Environment,-0.5230948,4.340563,1.3273346583306431,0.45980310057455837
Netherlands,22220,2012,Environment,-1.8890665,3.7283113,0.6088586804305883,0.33281360440503494
Netherlands,22220,2017,Environment,-3.110047,4.0732026,0.17580452726116905,0.4890149326758796
Netherlands,22220,2021,Environment,-1.6029905,3.2881641,1.2559640691099536,0.6155615716977175
Netherlands,22220,1994,European integration,10.025863,-5.5037513,0.36312758325764555,1.3155424642724671
Netherlands,22220,2006,European integration,7.4650297,-5.7702427,2.0252570233862577,0.4162989036208044
Netherlands,22220,2010,European integration,2.3437984,-5.3656816,5.114577293395996,0.6315543055534363
Netherlands,22220,2012,European integration,3.3069172,-4.9399548,2.423191402597488,0.4888402090038824
Netherlands,22220,2017,European integration,8.852926,-4.07112,1.596326040756735,0.45595005533590505
Netherlands,22220,2021,European integration,4.802075,-4.6465983,3.5197145891431165,0.8085737898407717
Netherlands,22220,1994,Immigration,12.685537,10.085916,2.412462838073414,0.592561492632891
Netherlands,22220,2006,Immigration,2.676269,9.443808,3.8445830173357836,0.43756745223028093
Netherlands,22220,2010,Immigration,6.188732,10.566796,8.590686858678259,1.5533607737169481
Netherlands,22220,2012,Immigration,-3.2196815,9.234779,5.523779912823943,0.3511035853721205
Netherlands,22220,2017,Immigration,-1.2509036,8.89221,4.752307016121274,0.49450863640353154
Netherlands,22220,2021,Immigration,1.5416535,10.022206,6.155656130897731,0.7012938860349252
Netherlands,22220,1994,International politics,7.5944643,6.298792,3.2509041068709896,0.6005750818729231
Netherlands,22220,2006,International politics,11.365451,8.760977,1.3851841688156128,0.5015089511871338
Netherlands,22220,2010,International politics,12.85558,8.587896,0.3802635880211486,0.6706184093195926
Netherlands,22220,2012,International politics,12.599275,8.565386,0.4488164714538338,0.40622702288755314
Netherlands,22220,2017,International politics,11.864995,8.067331,1.1287788123921292,0.39546042963547096
Netherlands,22220,2021,International politics,13.253147,7.685041,0.7894863535508199,0.3496664248633039
Netherlands,22220,1994,Social Welfare,10.453161,5.709524,0.21586613060774293,0.2633257594963232
Netherlands,22220,2006,Social Welfare,10.695535,6.333157,0.3527659145851675,0.28258517175882075
Netherlands,22220,2010,Social Welfare,11.624976,6.874378,0.23352285267134643,0.28720007673177694
Netherlands,22220,2012,Social Welfare,10.901955,6.8621316,0.18127001468471735,0.2747041135351985
Netherlands,22220,2017,Social Welfare,11.277933,6.94605,0.2705247096327635,0.41572702734343064
Netherlands,22220,2021,Social Welfare,10.983807,7.594226,0.4471307375043619,0.35646628807013764
Netherlands,22230,1986,Agriculture,7.2935557,10.084384,0.8718738018658305,0.8334052017609975
Netherlands,22230,1986,Civil Rights,6.374514,-7.565727,0.39271469511307927,0.5280177103266566
Netherlands,22230,1986,Decentralization,11.006783,14.355412,0.8732839491163394,0.816186163879474
Netherlands,22230,1986,Defense,21.912575,8.656343,0.8350187574944419,0.38950456807936934
Netherlands,22230,1986,Economy,-5.622145,-0.9730195,0.9921243728720723,0.3483297592566549
Netherlands,22230,1986,Education,-2.530586,3.270022,0.3893943681194629,0.3736011572412587
Netherlands,22230,1986,Environment,-2.317587,5.4796705,0.1625192673178155,0.32284146714414524
Netherlands,22230,1986,European integration,9.517788,-5.376412,0.08568820545066001,0.734133072660385
Netherlands,22230,1986,Immigration,-8.948589,8.530811,2.7156168619791665,0.29712094863255817
Netherlands,22230,1986,International politics,8.255785,7.726717,1.9943935851000953,0.5172008183602608
Netherlands,22230,1986,Social Welfare,10.761664,7.916319,0.15292390313711732,0.2295415632270103
Netherlands,22235,2021,Agriculture,8.409287,12.066869,0.7326775789260864,0.936346173286438
Netherlands,22235,2021,Civil Rights,3.7979212,-5.4712515,1.022075096766154,1.0875235398610432
Netherlands,22235,2021,Decentralization,7.279883,10.989928,2.9874773025512695,2.5584075450897217
Netherlands,22235,2021,Defense,-2.049748,-4.4039617,0.32002195715904236,0.9845073819160461
Netherlands,22235,2021,Economy,-4.6028824,-1.7667458,1.3849089147992686,0.549164613356661
Netherlands,22235,2021,Education,-1.767832,4.6846423,0.37663876586782086,0.3602399719847973
Netherlands,22235,2021,Environment,-1.4754286,3.7159076,0.7591539377339461,0.36492252516473245
Netherlands,22235,2021,European integration,-5.9581985,-4.7600594,0.3339199635727249,0.1923082062537491
Netherlands,22235,2021,Immigration,-2.1117544,9.3195305,5.887852593671343,0.47371809230437184
Netherlands,22235,2021,International politics,8.41073,6.0527663,3.721967624334978,0.47517747857182785
Netherlands,22235,2021,Social Welfare,10.938245,8.293197,0.42843374035185583,0.3362999479541527
Netherlands,22240,2021,Agriculture,6.555669,10.413472,2.5461600849546224,2.5543895408376196
Netherlands,22240,2021,Civil Rights,3.938035,-4.883795,0.8396551356138324,0.8732207171805144
Netherlands,22240,2021,Decentralization,11.450553,12.9060755,,
Netherlands,22240,2021,Defense,19.83259,7.406405,2.8767054875691733,1.531999111175537
Netherlands,22240,2021,Economy,-8.064516,-3.2516317,0.4376491044361946,0.28134094778082336
Netherlands,22240,2021,Education,-2.2658012,4.756757,0.6164452267091312,0.4754876804736104
Netherlands,22240,2021,Environment,-1.9479852,4.098313,0.29020509637256453,0.3492398843079034
Netherlands,22240,2021,European integration,0.98580015,-3.2836328,4.271941661755683,0.41827404780708366
Netherlands,22240,2021,Immigration,-10.103006,9.396959,2.042397086066403,0.1855137643762401
Netherlands,22240,2021,International politics,12.272907,8.388552,0.8607490562382433,0.3196419134533478
Netherlands,22240,2021,Social Welfare,11.5543375,8.358226,0.23055576165863814,0.21403257042470927
Netherlands,22320,2006,Agriculture,1.8613019,10.674233,3.5589098930358887,3.1969351768493652
Netherlands,22320,2010,Agriculture,-0.20688693,13.399745,4.809693299439122,1.858210867990808
Netherlands,22320,2012,Agriculture,2.7066746,8.98689,3.836628526971435,3.7832135950642685
Netherlands,22320,2017,Agriculture,5.376672,8.809858,1.21697151571504,1.1340916384011697
Netherlands,22320,2021,Agriculture,6.0251493,10.191919,2.2302234879196985,2.2872922939895073
Netherlands,22320,2006,Civil Rights,2.1707022,-1.9400687,0.6500917587198607,0.7711516733177787
Netherlands,22320,2010,Civil Rights,1.8809586,-0.5471012,0.9920514287103429,1.212297069709803
Netherlands,22320,2012,Civil Rights,2.6173804,-3.675899,0.6513994504302689,0.7243893249472088
Netherlands,22320,2017,Civil Rights,3.9747097,-1.6303768,0.9158553246637217,1.2637103298181362
Netherlands,22320,2021,Civil Rights,0.52527905,-1.99839,0.6808333062500493,0.7818435466941173
Netherlands,22320,2006,Decentralization,11.484741,14.11859,0.6645368119161873,0.6441695109608472
Netherlands,22320,2010,Decentralization,11.168138,13.685202,1.0970745228962833,0.8304896360040611
Netherlands,22320,2012,Decentralization,11.977798,13.973097,0.6102932095527649,0.6918421983718872
Netherlands,22320,2017,Decentralization,12.710293,13.044506,0.7196042537689209,0.565245509147644
Netherlands,22320,2021,Decentralization,10.531633,13.417675,1.1559103652632274,0.899526123895327
Netherlands,22320,2006,Defense,4.762908,-1.3204867,4.554070785425589,2.636230072191774
Netherlands,22320,2010,Defense,7.393385,-0.37503624,4.641960834748356,2.7146319824659284
Netherlands,22320,2012,Defense,6.106868,-0.94811183,4.2425587972005205,2.3960439364115396
Netherlands,22320,2017,Defense,-3.5556245,-4.601842,0.3460923285804763,0.4114714865004469
Netherlands,22320,2021,Defense,5.421552,-0.3488743,4.488797505696614,2.4895517031351724
Netherlands,22320,2006,Economy,0.71271366,0.67063123,1.177560160644376,0.43619855957795756
Netherlands,22320,2010,Economy,-1.9340023,-0.42616218,1.1306644645818056,0.5528280420858313
Netherlands,22320,2012,Economy,-2.3082008,-0.54328257,0.7977489272547882,0.3600042064873685
Netherlands,22320,2017,Economy,-6.984198,-1.6184297,0.5891268737717241,0.25771783880176724
Netherlands,22320,2021,Economy,-7.6295204,-2.6649916,0.26758208281071205,0.15755001733853524
Netherlands,22320,2006,Education,-1.8229477,4.3679767,0.3523174870663657,0.36668513228975874
Netherlands,22320,2010,Education,-2.6970656,4.581834,0.3635129029056799,0.31260312799215767
Netherlands,22320,2012,Education,-1.9839665,4.433288,0.2749976463935229,0.2477825750573968
Netherlands,22320,2017,Education,-1.4653553,4.536415,0.32205149104935804,0.3801873879073959
Netherlands,22320,2021,Education,-2.544125,4.181916,0.29088199986910374,0.26473721266108535
Netherlands,22320,2006,Environment,1.9244083,4.5968432,1.4383196182194073,0.39347429243812365
Netherlands,22320,2010,Environment,1.7286927,4.718279,1.3776052876683205,0.37557814299616654
Netherlands,22320,2012,Environment,0.32656598,3.9041584,0.9294748947475716,0.2387577499367538
Netherlands,22320,2017,Environment,-2.0441353,5.7600155,0.33092404286609034,0.33460487348099693
Netherlands,22320,2021,Environment,-2.2667372,3.7074013,0.3143896676307709,0.28382929694466963
Netherlands,22320,2006,European integration,-0.6834076,-4.3655143,1.7803421591892905,0.316951391240392
Netherlands,22320,2010,European integration,-5.5218,-5.0227475,0.22504343479870675,0.6664426588062667
Netherlands,22320,2012,European integration,-4.360342,-5.279241,1.2352838836366111,0.35017647726438833
Netherlands,22320,2017,European integration,-3.699894,-4.9218554,1.7465241382968242,0.4125275255055509
Netherlands,22320,2021,European integration,-4.286577,-4.905636,1.4848046897549414,0.5738599787215722
Netherlands,22320,2006,Immigration,4.9429502,10.133448,2.9301535523876496,0.3650467369595256
Netherlands,22320,2010,Immigration,1.6653183,9.632576,3.7550322243339793,0.4822945077934467
Netherlands,22320,2012,Immigration,7.216102,10.472203,2.5923006817330583,0.3123058130955565
Netherlands,22320,2017,Immigration,2.286836,9.332011,1.6100586123047445,0.15814012489085472
Netherlands,22320,2021,Immigration,3.1645563,9.979756,2.635316688301882,0.32548368555049156
Netherlands,22320,2006,International politics,14.001816,7.8634825,0.30590078429361633,0.4327269428572849
Netherlands,22320,2010,International politics,13.21209,9.086109,0.28733849720183396,0.3521898897029591
Netherlands,22320,2012,International politics,13.362693,9.229008,0.3358599115727129,0.3669801501889512
Netherlands,22320,2017,International politics,11.122195,8.118032,1.2817979322032411,0.4080534099474044
Netherlands,22320,2021,International politics,12.224817,9.039477,0.7521483307987645,0.3579752540745854
Netherlands,22320,2006,Social Welfare,10.642323,6.7326293,0.344185676710415,0.2548621694906414
Netherlands,22320,2010,Social Welfare,9.4741955,7.0345125,0.7154214990127725,0.26268984145272767
Netherlands,22320,2012,Social Welfare,10.423364,7.2790284,0.46170600913055054,0.25193242571516755
Netherlands,22320,2017,Social Welfare,11.105363,6.9440923,0.2445059205286591,0.24028728672591815
Netherlands,22320,2021,Social Welfare,11.253339,6.8558903,0.14679874463392892,0.1326880147353475
Netherlands,22321,2017,Agriculture,-3.4082227,1.6882389,0.1316677241255487,0.11515194416423635
Netherlands,22321,2021,Agriculture,1.6680279,12.624823,6.493630361982332,2.3081298432632065
Netherlands,22321,2017,Civil Rights,-0.38063416,-1.3628263,1.3140051364898682,1.3746520678202312
Netherlands,22321,2021,Civil Rights,1.0838015,-0.12199137,1.536013669598475,1.659743418498569
Netherlands,22321,2017,Decentralization,12.721408,12.097651,,
Netherlands,22321,2017,Defense,22.023338,8.005448,,
Netherlands,22321,2021,Defense,23.761757,9.612852,0.45942593687785144,0.23646592616815948
Netherlands,22321,2017,Economy,0.8606934,0.7065296,1.4847436580481796,0.4886922988977306
Netherlands,22321,2021,Economy,-5.618886,-2.2991374,1.1839999202391716,0.5095364482767089
Netherlands,22321,2017,Education,-1.9319013,3.4565513,0.43884484790951134,0.44277128861534004
Netherlands,22321,2021,Education,-2.3052607,4.904724,0.6531173388163248,0.5493623812993368
Netherlands,22321,2017,Environment,-2.5915456,4.22306,0.23170086644499113,0.5273586844457042
Netherlands,22321,2021,Environment,-0.68789303,4.5151587,1.615127973108862,0.5909272700499658
Netherlands,22321,2017,European integration,4.569774,-4.538285,5.162530332521662,1.5034112065107779
Netherlands,22321,2021,European integration,-1.8350329,-5.689001,3.7601418495178223,0.6219293475151062
Netherlands,22321,2017,Immigration,-8.406275,9.106813,1.9523787170102878,0.1633506041410551
Netherlands,22321,2021,Immigration,-6.783203,9.446157,2.020573182798799,0.21690665293706435
Netherlands,22321,2017,International politics,14.379189,7.4930615,0.21452668771675265,0.26530632047975794
Netherlands,22321,2021,International politics,12.820225,7.514086,1.3075703469145463,0.42187930449032557
Netherlands,22321,2017,Social Welfare,10.713531,6.750647,0.19481355204946577,0.29094141190078976
Netherlands,22321,2021,Social Welfare,11.157465,7.740781,0.12746954452551115,0.25079289007597916
Netherlands,22330,2006,Agriculture,-4.8675456,12.286966,0.6627804040908813,3.4891116619110107
Netherlands,22330,2010,Agriculture,3.6366515,13.415283,3.666473268969669,1.3551577280302731
Netherlands,22330,2012,Agriculture,2.2251036,14.835279,4.161240100860596,0.3343575596809387
Netherlands,22330,2017,Agriculture,4.800569,7.6370196,1.4061238627572938,1.1831513546382222
Netherlands,22330,2021,Agriculture,2.4605978,12.204354,1.6252048445076839,1.0599749202188322
Netherlands,22330,2006,Civil Rights,4.9166727,-5.98764,0.5822583852243486,0.6559022973277048
Netherlands,22330,2010,Civil Rights,4.035283,-4.396513,0.560911943898794,0.6611384914666047
Netherlands,22330,2012,Civil Rights,4.266584,-6.0552335,0.6306480221143358,0.6410978226869235
Netherlands,22330,2017,Civil Rights,5.5982904,-5.543447,0.40725053051942794,0.5625409235951051
Netherlands,22330,2021,Civil Rights,2.814143,-4.192459,0.5350475674924882,0.5611800278378359
Netherlands,22330,2006,Decentralization,10.6093,12.691028,1.2947139693529086,0.9343850130777405
Netherlands,22330,2010,Decentralization,9.536948,12.601523,1.294197627558801,1.3088859310329615
Netherlands,22330,2012,Decentralization,6.01981,10.034769,1.6463292014194708,1.3491170026524484
Netherlands,22330,2017,Decentralization,12.888444,13.421938,0.42668873740257585,0.3150347806657947
Netherlands,22330,2021,Decentralization,9.065245,13.335714,1.203547716140747,0.9353111982345581
Netherlands,22330,2006,Defense,9.417647,2.8660243,13.400293095875664,6.743348753535439
Netherlands,22330,2010,Defense,15.404775,4.3174925,4.423350334075675,2.8770657444482826
Netherlands,22330,2012,Defense,12.622263,3.0229886,6.339675032669904,3.5232017068744903
Netherlands,22330,2017,Defense,3.5110247,-1.5366964,2.269752311706543,1.2177181243896484
Netherlands,22330,2021,Defense,5.96941,-1.3034455,3.686130800742589,2.2331199685639302
Netherlands,22330,2006,Economy,2.1822567,1.2182456,1.3586761543281078,0.4566575632802619
Netherlands,22330,2010,Economy,3.0096278,1.8589528,0.8401425907860777,0.45421779928875305
Netherlands,22330,2012,Economy,2.2717838,1.3515425,1.0078919519458154,0.5035419473288966
Netherlands,22330,2017,Economy,0.4531629,0.87378895,0.8231840902538667,0.2970001576523948
Netherlands,22330,2021,Economy,-4.353888,-1.6659406,0.6389405239162402,0.27309993265414984
Netherlands,22330,2006,Education,-2.6099303,4.5759873,0.41855240419437817,0.3876494172979241
Netherlands,22330,2010,Education,-2.5717542,4.3599916,0.21160632464713433,0.2777519092047961
Netherlands,22330,2012,Education,-1.4385628,4.941751,0.4054994488179083,0.24238462074859887
Netherlands,22330,2017,Education,-1.8747762,4.2254076,0.22525213513180242,0.2196851630929453
Netherlands,22330,2021,Education,-1.876176,3.8662333,0.20803032074613753,0.21699455567251721
Netherlands,22330,2006,Environment,-1.1289737,4.287655,0.7962525944469723,0.4120671646684774
Netherlands,22330,2010,Environment,-1.8940866,4.6423945,0.40903765145099436,0.2650140168354184
Netherlands,22330,2012,Environment,0.8045995,3.919293,0.9741322994232178,0.3066561818122864
Netherlands,22330,2017,Environment,-1.8124781,4.721341,0.29907657718988273,0.22091767458921327
Netherlands,22330,2021,Environment,-2.10311,3.76308,0.3178470314652434,0.20323406920213508
Netherlands,22330,2006,European integration,-4.020688,-5.381448,1.3586314298167619,0.36222010234156965
Netherlands,22330,2010,European integration,-5.2708783,-5.022005,0.6457025403577001,0.35254613057073186
Netherlands,22330,2012,European integration,-5.474364,-4.3578167,0.5788991896908355,0.2771273132614499
Netherlands,22330,2017,European integration,-5.9567556,-4.4344974,0.10696515023908863,0.20677818943464604
Netherlands,22330,2021,European integration,-4.593805,-5.0070467,0.7777374342926258,0.29713469830201145
Netherlands,22330,2006,Immigration,-1.1167213,9.558661,4.375680923461914,0.5965496301651001
Netherlands,22330,2010,Immigration,2.6311545,10.031786,4.237731113396662,0.6329768274755223
Netherlands,22330,2012,Immigration,8.435125,9.712469,4.337203379487055,0.5173368868435781
Netherlands,22330,2017,Immigration,-5.4123244,9.003256,2.0248729624362616,0.23215992566751542
Netherlands,22330,2021,Immigration,3.1319869,9.828376,2.4501753617250777,0.3082707537113596
Netherlands,22330,2006,International politics,13.349717,9.374163,0.3189921279748812,0.3436587980546039
Netherlands,22330,2010,International politics,13.078849,8.759811,0.27992636126420223,0.33842981176669307
Netherlands,22330,2012,International politics,13.189518,9.049709,0.4162949875521271,0.4792623230316048
Netherlands,22330,2017,International politics,14.137068,7.68801,0.2333523068099177,0.28310419090093325
Netherlands,22330,2021,International politics,12.312044,9.225555,0.7817640102970639,0.3953099025677704
Netherlands,22330,2006,Social Welfare,9.23841,6.4477997,0.9827391782073497,0.3719938909159192
Netherlands,22330,2010,Social Welfare,7.9635973,6.8799562,0.85245059364094,0.22559445003343037
Netherlands,22330,2012,Social Welfare,6.984062,6.829002,1.17567811693464,0.284995368548802
Netherlands,22330,2017,Social Welfare,11.178834,6.848821,0.21022063348574047,0.21535289154689016
Netherlands,22330,2021,Social Welfare,10.445758,7.0014067,0.2834554987688267,0.14832992497445033
Netherlands,22420,2006,Agriculture,2.9480488,12.36794,7.126609940357495,2.115593935546164
Netherlands,22420,2010,Agriculture,6.5401134,14.029608,3.787102699279785,0.5771186351776123
Netherlands,22420,2012,Agriculture,5.5926995,14.474172,5.160814650073471,0.5591275095377665
Netherlands,22420,2017,Agriculture,4.8310623,8.789822,1.0431772375490174,0.8829425902370271
Netherlands,22420,2021,Agriculture,5.4178514,13.536662,1.3025766643887664,0.6389598291717091
Netherlands,22420,2006,Civil Rights,-0.0029493808,-1.1602796,1.306101985190405,1.309687148003981
Netherlands,22420,2010,Civil Rights,0.5671054,0.84897536,0.9512470953927015,1.0310233897040877
Netherlands,22420,2012,Civil Rights,-0.58971655,0.4785491,0.8714513148580624,0.8892586664678684
Netherlands,22420,2017,Civil Rights,-1.3104253,1.1650716,0.9527336502121746,0.9847922026228589
Netherlands,22420,2021,Civil Rights,-1.8988323,0.822418,0.7171077225760005,0.7349378625448372
Netherlands,22420,2006,Decentralization,7.876197,10.373915,3.126875877380371,2.2951202392578125
Netherlands,22420,2010,Decentralization,6.795934,9.75937,2.7114264965057373,1.8619601726531982
Netherlands,22420,2012,Decentralization,9.023339,11.693518,1.5641185442606609,1.4016448656717937
Netherlands,22420,2017,Decentralization,12.592672,13.93783,0.2890428571017006,0.2407291978397153
Netherlands,22420,2021,Decentralization,9.191614,12.170702,1.5980070090589322,1.216247108099942
Netherlands,22420,2006,Defense,-3.254289,-5.368806,0.7949068431233508,2.6728610838437517
Netherlands,22420,2010,Defense,-2.5333533,-6.0188217,0.2312760896830735,0.653075069304612
Netherlands,22420,2012,Defense,-2.60544,-6.5339,0.41109918354874986,0.5564090772253242
Netherlands,22420,2017,Defense,-3.3740773,-5.2838335,0.1397889957246283,0.23135285058698488
Netherlands,22420,2021,Defense,-1.643772,-4.138142,1.146065068665349,0.6692462360406682
Netherlands,22420,2006,Economy,7.184011,2.7128394,0.39008318753366383,0.3980566232945119
Netherlands,22420,2010,Economy,2.9432554,1.7976305,0.8888210470102661,0.3462189364978155
Netherlands,22420,2012,Economy,4.4468164,2.2702248,0.7638309129599781,0.3277850647313154
Netherlands,22420,2017,Economy,2.1030717,1.1992422,0.8132169949945652,0.2906889340986616
Netherlands,22420,2021,Economy,-2.1892428,-0.5180972,0.7181886464043568,0.320741304070768
Netherlands,22420,2006,Education,-1.8381603,2.9450827,0.6263556532226456,0.815767762968606
Netherlands,22420,2010,Education,-1.8467788,4.261952,0.30229826338428595,0.39544277330617383
Netherlands,22420,2012,Education,-1.9963356,4.6171374,0.3019853077196978,0.44241660453480675
Netherlands,22420,2017,Education,-1.7923928,3.5290842,0.2347250155040196,0.2839712415422712
Netherlands,22420,2021,Education,-2.5676877,4.5127745,0.3451650528795592,0.3311179257768296
Netherlands,22420,2006,Environment,4.915436,3.806179,3.2124405462718637,0.8087841630426486
Netherlands,22420,2010,Environment,3.6772833,5.35234,1.9744794932627217,0.44753174837860116
Netherlands,22420,2012,Environment,4.125876,5.169858,2.8013461294308057,0.6561773180945997
Netherlands,22420,2017,Environment,0.1618689,5.8296313,0.7399704456329346,0.2786569595336914
Netherlands,22420,2021,Environment,2.4723828,4.426804,1.0522350401608567,0.24427581003257198
Netherlands,22420,2006,European integration,-1.8908572,-5.2122636,4.428687572479248,0.7992786169052124
Netherlands,22420,2010,European integration,1.4431231,-4.7540894,2.594902654904684,0.4526487669723555
Netherlands,22420,2012,European integration,1.233816,-4.6817083,1.8745071104755824,0.43379925011901105
Netherlands,22420,2017,European integration,1.0270733,-3.2817888,1.5501397118342788,0.1808797692093091
Netherlands,22420,2021,European integration,-1.0084243,-5.249762,2.0835300286211806,0.5083366036677608
Netherlands,22420,2006,Immigration,6.0017385,10.675632,4.359997113545735,0.653568426767985
Netherlands,22420,2010,Immigration,13.9819565,10.943322,1.5098395916308964,0.3620834631654946
Netherlands,22420,2012,Immigration,11.883667,11.183319,2.657192932742736,0.448962679408593
Netherlands,22420,2017,Immigration,13.3913,10.105486,0.6396114031473795,0.19037841426001656
Netherlands,22420,2021,Immigration,13.743612,10.323445,0.9077700337422562,0.20584177294685257
Netherlands,22420,2006,International politics,11.362855,10.953771,0.2685422909895575,0.18127726222117566
Netherlands,22420,2010,International politics,8.57831,6.7984633,2.713831634907702,0.5433709236150857
Netherlands,22420,2012,International politics,5.064061,6.7555385,3.154049637343262,0.7612999994842853
Netherlands,22420,2017,International politics,12.711601,6.6122127,0.9526951370283451,0.30155913965457
Netherlands,22420,2021,International politics,8.87538,7.2515016,1.8389623641967774,0.400571870803833
Netherlands,22420,2006,Social Welfare,7.9365077,6.327537,1.9656397608254208,0.6094099851615689
Netherlands,22420,2010,Social Welfare,2.7233396,5.8290553,1.4843478098975778,0.22798266571160442
Netherlands,22420,2012,Social Welfare,2.6407504,6.518366,1.5325454583549563,0.304271104770284
Netherlands,22420,2017,Social Welfare,8.602122,5.888549,0.7885725812129333,0.20977970018213932
Netherlands,22420,2021,Social Welfare,8.235507,6.5168543,0.6172780983634822,0.15827812578098518
Netherlands,22521,2006,Agriculture,6.8645186,12.876182,1.9010120107310469,0.6429640802175453
Netherlands,22521,2010,Agriculture,6.3981137,14.252922,2.059212510554433,0.5545777993742201
Netherlands,22521,2012,Agriculture,6.1615434,13.21624,2.8837842229383863,0.6513536709098272
Netherlands,22521,2017,Agriculture,7.426252,10.411034,1.2518049989728794,1.2337384232341355
Netherlands,22521,2021,Agriculture,6.2855754,11.95155,1.4048835477512205,1.1656080213816966
Netherlands,22521,2006,Civil Rights,3.878845,3.0900106,0.737822100718127,1.0829272068604374
Netherlands,22521,2010,Civil Rights,-0.4578992,4.1069837,1.0316423475590608,1.1851694925179364
Netherlands,22521,2012,Civil Rights,3.3339162,1.8473251,1.0527931365386214,1.5325284022441783
Netherlands,22521,2017,Civil Rights,1.5720029,10.244262,1.1176900705763895,1.0798626802285969
Netherlands,22521,2021,Civil Rights,2.2831464,-0.107919544,0.8996169905009781,1.1632940371731872
Netherlands,22521,2006,Decentralization,11.137367,13.804145,0.6112644215982885,0.7098340432936739
Netherlands,22521,2010,Decentralization,10.530857,14.240865,0.9320684274037679,1.095882256825765
Netherlands,22521,2012,Decentralization,11.604487,14.15455,0.7756042175847397,0.6498649419490867
Netherlands,22521,2017,Decentralization,12.201006,13.511708,1.0068234726570915,0.6551932396491383
Netherlands,22521,2021,Decentralization,12.390617,12.070832,0.847768747566239,0.5992973495442195
Netherlands,22521,2006,Defense,-2.2012398,-5.7039285,0.5900864005088806,0.5707225799560547
Netherlands,22521,2010,Defense,1.0823975,-3.5897093,4.4935056027923945,2.8150948497697104
Netherlands,22521,2012,Defense,-3.0075655,-8.190062,0.18153060692757464,0.04170274716813474
Netherlands,22521,2017,Defense,-3.363893,-4.986895,0.2669345362328367,0.570878683758423
Netherlands,22521,2021,Defense,-3.218277,-6.9717493,0.2407411654584632,0.5041294488805408
Netherlands,22521,2006,Economy,3.13993,1.8487523,1.1337688973778732,0.47976216288912743
Netherlands,22521,2010,Economy,1.637165,1.3641868,1.0738172056201056,0.4988478174851289
Netherlands,22521,2012,Economy,3.2027898,1.7862709,1.2621057901723256,0.6360663991998183
Netherlands,22521,2017,Economy,-4.231174,-0.5876991,0.9741738450002453,0.3470809344540568
Netherlands,22521,2021,Economy,-2.9884913,-0.67098993,1.0327664493167543,0.4330027564910297
Netherlands,22521,2006,Education,-2.464726,3.8352892,0.34189997042841164,0.32547017280763235
Netherlands,22521,2010,Education,-2.037136,4.239719,0.37550733195308367,0.39137308153322276
Netherlands,22521,2012,Education,-2.0146363,4.665201,0.43285077540938843,0.44190079960273865
Netherlands,22521,2017,Education,-1.9688225,3.0982475,0.4390156841656295,0.4915649808022429
Netherlands,22521,2021,Education,-2.3663847,4.2862506,0.7501157856305805,0.44325104413953265
Netherlands,22521,2006,Environment,1.8101516,4.412604,1.2190967189214414,0.36408119518643717
Netherlands,22521,2010,Environment,-1.0442588,4.7328367,0.8276655148459221,0.33475444630582624
